step,dx,dz,volume_ul,liquid_class,timer_delta,source,step_index,destination,group_number,timer_group_check,guid,from_path,asp_mixing,dispense_type,tip_type,touchoff_dis,to_plate,to_well,from_plate,from_well
conjugate,13,0.2,1.0,ivl_tip50_water_JetEmpty,-1,CS033,1,13,2,0.0,13,some path,0,Jet_Empty,50,-1,IVL_Plate_v3_96cassettes_ABformat_0001,13,ivl_384_flat_v1_0001,3.0
conjugate,13,0.2,1.0,ivl_tip50_water_JetEmpty,-1,CS033,1,14,2,0.0,14,some path,0,Jet_Empty,50,-1,IVL_Plate_v3_96cassettes_ABformat_0001,14,ivl_384_flat_v1_0001,3.0
conjugate,13,0.2,1.0,ivl_tip50_water_JetEmpty,-1,CS033,1,15,2,0.0,15,some path,0,Jet_Empty,50,-1,IVL_Plate_v3_96cassettes_ABformat_0001,15,ivl_384_flat_v1_0001,3.0
conjugate,13,0.2,1.0,ivl_tip50_water_JetEmpty,-1,CS033,1,16,2,0.0,16,some path,0,Jet_Empty,50,-1,IVL_Plate_v3_96cassettes_ABformat_0001,16,ivl_384_flat_v1_0001,3.0
conjugate,13,0.2,1.0,ivl_tip50_water_JetEmpty,-1,CS033,1,17,3,0.0,17,some path,0,Jet_Empty,50,-1,IVL_Plate_v3_96cassettes_ABformat_0001,17,ivl_384_flat_v1_0001,3.0
conjugate,13,0.2,1.0,ivl_tip50_water_JetEmpty,-1,CS033,1,18,3,0.0,18,some path,0,Jet_Empty,50,-1,IVL_Plate_v3_96cassettes_ABformat_0001,18,ivl_384_flat_v1_0001,3.0
conjugate,13,0.2,1.0,ivl_tip50_water_JetEmpty,-1,CS033,1,19,3,0.0,19,some path,0,Jet_Empty,50,-1,IVL_Plate_v3_96cassettes_ABformat_0001,19,ivl_384_flat_v1_0001,3.0
conjugate,13,0.2,1.0,ivl_tip50_water_JetEmpty,-1,CS033,1,20,3,0.0,20,some path,0,Jet_Empty,50,-1,IVL_Plate_v3_96cassettes_ABformat_0001,20,ivl_384_flat_v1_0001,3.0
conjugate,13,0.2,1.0,ivl_tip50_water_JetEmpty,-1,CS033,1,21,3,0.0,21,some path,0,Jet_Empty,50,-1,IVL_Plate_v3_96cassettes_ABformat_0001,21,ivl_384_flat_v1_0001,3.0
conjugate,13,0.2,1.0,ivl_tip50_water_JetEmpty,-1,CS033,1,22,3,0.0,22,some path,0,Jet_Empty,50,-1,IVL_Plate_v3_96cassettes_ABformat_0001,22,ivl_384_flat_v1_0001,3.0
conjugate,13,0.2,1.0,ivl_tip50_water_JetEmpty,-1,CS033,1,23,3,0.0,23,some path,0,Jet_Empty,50,-1,IVL_Plate_v3_96cassettes_ABformat_0001,23,ivl_384_flat_v1_0001,3.0
conjugate,13,0.2,1.0,ivl_tip50_water_JetEmpty,-1,CS033,1,24,3,0.0,24,some path,0,Jet_Empty,50,-1,IVL_Plate_v3_96cassettes_ABformat_0001,24,ivl_384_flat_v1_0001,3.0
conjugate,13,0.2,1.0,ivl_tip50_water_JetEmpty,-1,CS031,1,25,4,0.0,25,some path,0,Jet_Empty,50,-1,IVL_Plate_v3_96cassettes_ABformat_0001,25,ivl_384_flat_v1_0001,1.0
conjugate,13,0.2,1.0,ivl_tip50_water_JetEmpty,-1,CS031,1,26,4,0.0,26,some path,0,Jet_Empty,50,-1,IVL_Plate_v3_96cassettes_ABformat_0001,26,ivl_384_flat_v1_0001,1.0
conjugate,13,0.2,1.0,ivl_tip50_water_JetEmpty,-1,CS031,1,27,4,0.0,27,some path,0,Jet_Empty,50,-1,IVL_Plate_v3_96cassettes_ABformat_0001,27,ivl_384_flat_v1_0001,1.0
conjugate,13,0.2,1.0,ivl_tip50_water_JetEmpty,-1,CS031,1,28,4,0.0,28,some path,0,Jet_Empty,50,-1,IVL_Plate_v3_96cassettes_ABformat_0001,28,ivl_384_flat_v1_0001,1.0
conjugate,13,0.2,1.0,ivl_tip50_water_JetEmpty,-1,CS031,1,29,4,0.0,29,some path,0,Jet_Empty,50,-1,IVL_Plate_v3_96cassettes_ABformat_0001,29,ivl_384_flat_v1_0001,1.0
conjugate,13,0.2,1.0,ivl_tip50_water_JetEmpty,-1,CS031,1,30,4,0.0,30,some path,0,Jet_Empty,50,-1,IVL_Plate_v3_96cassettes_ABformat_0001,30,ivl_384_flat_v1_0001,1.0
conjugate,13,0.2,1.0,ivl_tip50_water_JetEmpty,-1,CS031,1,31,4,0.0,31,some path,0,Jet_Empty,50,-1,IVL_Plate_v3_96cassettes_ABformat_0001,31,ivl_384_flat_v1_0001,1.0
conjugate,13,0.2,1.0,ivl_tip50_water_JetEmpty,-1,CS031,1,32,4,0.0,32,some path,0,Jet_Empty,50,-1,IVL_Plate_v3_96cassettes_ABformat_0001,32,ivl_384_flat_v1_0001,1.0
conjugate,13,0.2,1.0,ivl_tip50_water_JetEmpty,-1,CS031,1,33,5,0.0,33,some path,0,Jet_Empty,50,-1,IVL_Plate_v3_96cassettes_ABformat_0001,33,ivl_384_flat_v1_0001,1.0
conjugate,13,0.2,1.0,ivl_tip50_water_JetEmpty,-1,CS031,1,34,5,0.0,34,some path,0,Jet_Empty,50,-1,IVL_Plate_v3_96cassettes_ABformat_0001,34,ivl_384_flat_v1_0001,1.0
conjugate,13,0.2,1.0,ivl_tip50_water_JetEmpty,-1,CS031,1,35,5,0.0,35,some path,0,Jet_Empty,50,-1,IVL_Plate_v3_96cassettes_ABformat_0001,35,ivl_384_flat_v1_0001,1.0
conjugate,13,0.2,1.0,ivl_tip50_water_JetEmpty,-1,CS031,1,36,5,0.0,36,some path,0,Jet_Empty,50,-1,IVL_Plate_v3_96cassettes_ABformat_0001,36,ivl_384_flat_v1_0001,1.0
conjugate,13,0.2,1.0,ivl_tip50_water_JetEmpty,-1,CS033,1,37,5,0.0,37,some path,0,Jet_Empty,50,-1,IVL_Plate_v3_96cassettes_ABformat_0001,37,ivl_384_flat_v1_0001,3.0
conjugate,13,0.2,1.0,ivl_tip50_water_JetEmpty,-1,CS033,1,38,5,0.0,38,some path,0,Jet_Empty,50,-1,IVL_Plate_v3_96cassettes_ABformat_0001,38,ivl_384_flat_v1_0001,3.0
conjugate,13,0.2,1.0,ivl_tip50_water_JetEmpty,-1,CS033,1,39,5,0.0,39,some path,0,Jet_Empty,50,-1,IVL_Plate_v3_96cassettes_ABformat_0001,39,ivl_384_flat_v1_0001,3.0
conjugate,13,0.2,1.0,ivl_tip50_water_JetEmpty,-1,CS033,1,40,5,0.0,40,some path,0,Jet_Empty,50,-1,IVL_Plate_v3_96cassettes_ABformat_0001,40,ivl_384_flat_v1_0001,3.0
conjugate,13,0.2,1.0,ivl_tip50_water_JetEmpty,-1,CS033,1,41,6,0.0,41,some path,0,Jet_Empty,50,-1,IVL_Plate_v3_96cassettes_ABformat_0001,41,ivl_384_flat_v1_0001,3.0
conjugate,13,0.2,1.0,ivl_tip50_water_JetEmpty,-1,CS033,1,42,6,0.0,42,some path,0,Jet_Empty,50,-1,IVL_Plate_v3_96cassettes_ABformat_0001,42,ivl_384_flat_v1_0001,3.0
conjugate,13,0.2,1.0,ivl_tip50_water_JetEmpty,-1,CS033,1,43,6,0.0,43,some path,0,Jet_Empty,50,-1,IVL_Plate_v3_96cassettes_ABformat_0001,43,ivl_384_flat_v1_0001,3.0
conjugate,13,0.2,1.0,ivl_tip50_water_JetEmpty,-1,CS033,1,44,6,0.0,44,some path,0,Jet_Empty,50,-1,IVL_Plate_v3_96cassettes_ABformat_0001,44,ivl_384_flat_v1_0001,3.0
conjugate,13,0.2,1.0,ivl_tip50_water_JetEmpty,-1,CS033,1,45,6,0.0,45,some path,0,Jet_Empty,50,-1,IVL_Plate_v3_96cassettes_ABformat_0001,45,ivl_384_flat_v1_0001,3.0
conjugate,13,0.2,1.0,ivl_tip50_water_JetEmpty,-1,CS033,1,46,6,0.0,46,some path,0,Jet_Empty,50,-1,IVL_Plate_v3_96cassettes_ABformat_0001,46,ivl_384_flat_v1_0001,3.0
conjugate,13,0.2,1.0,ivl_tip50_water_JetEmpty,-1,CS033,1,47,6,0.0,47,some path,0,Jet_Empty,50,-1,IVL_Plate_v3_96cassettes_ABformat_0001,47,ivl_384_flat_v1_0001,3.0
conjugate,13,0.2,1.0,ivl_tip50_water_JetEmpty,-1,CS033,1,48,6,0.0,48,some path,0,Jet_Empty,50,-1,IVL_Plate_v3_96cassettes_ABformat_0001,48,ivl_384_flat_v1_0001,3.0
conjugate,13,0.2,1.0,ivl_tip50_water_JetEmpty,-1,CS031,1,49,7,0.0,49,some path,0,Jet_Empty,50,-1,IVL_Plate_v3_96cassettes_ABformat_0001,49,ivl_384_flat_v1_0001,1.0
conjugate,13,0.2,1.0,ivl_tip50_water_JetEmpty,-1,CS031,1,50,7,0.0,50,some path,0,Jet_Empty,50,-1,IVL_Plate_v3_96cassettes_ABformat_0001,50,ivl_384_flat_v1_0001,1.0
conjugate,13,0.2,1.0,ivl_tip50_water_JetEmpty,-1,CS031,1,51,7,0.0,51,some path,0,Jet_Empty,50,-1,IVL_Plate_v3_96cassettes_ABformat_0001,51,ivl_384_flat_v1_0001,1.0
conjugate,13,0.2,1.0,ivl_tip50_water_JetEmpty,-1,CS031,1,52,7,0.0,52,some path,0,Jet_Empty,50,-1,IVL_Plate_v3_96cassettes_ABformat_0001,52,ivl_384_flat_v1_0001,1.0
conjugate,13,0.2,1.0,ivl_tip50_water_JetEmpty,-1,CS031,1,53,7,0.0,53,some path,0,Jet_Empty,50,-1,IVL_Plate_v3_96cassettes_ABformat_0001,53,ivl_384_flat_v1_0001,1.0
conjugate,13,0.2,1.0,ivl_tip50_water_JetEmpty,-1,CS031,1,54,7,0.0,54,some path,0,Jet_Empty,50,-1,IVL_Plate_v3_96cassettes_ABformat_0001,54,ivl_384_flat_v1_0001,1.0
conjugate,13,0.2,1.0,ivl_tip50_water_JetEmpty,-1,CS031,1,55,7,0.0,55,some path,0,Jet_Empty,50,-1,IVL_Plate_v3_96cassettes_ABformat_0001,55,ivl_384_flat_v1_0001,1.0
conjugate,13,0.2,1.0,ivl_tip50_water_JetEmpty,-1,CS031,1,56,7,0.0,56,some path,0,Jet_Empty,50,-1,IVL_Plate_v3_96cassettes_ABformat_0001,56,ivl_384_flat_v1_0001,1.0
conjugate,13,0.2,1.0,ivl_tip50_water_JetEmpty,-1,CS031,1,57,8,0.0,57,some path,0,Jet_Empty,50,-1,IVL_Plate_v3_96cassettes_ABformat_0001,57,ivl_384_flat_v1_0001,1.0
conjugate,13,0.2,1.0,ivl_tip50_water_JetEmpty,-1,CS031,1,58,8,0.0,58,some path,0,Jet_Empty,50,-1,IVL_Plate_v3_96cassettes_ABformat_0001,58,ivl_384_flat_v1_0001,1.0
conjugate,13,0.2,1.0,ivl_tip50_water_JetEmpty,-1,CS031,1,59,8,0.0,59,some path,0,Jet_Empty,50,-1,IVL_Plate_v3_96cassettes_ABformat_0001,59,ivl_384_flat_v1_0001,1.0
conjugate,13,0.2,1.0,ivl_tip50_water_JetEmpty,-1,CS031,1,60,8,0.0,60,some path,0,Jet_Empty,50,-1,IVL_Plate_v3_96cassettes_ABformat_0001,60,ivl_384_flat_v1_0001,1.0
conjugate,13,0.2,1.0,ivl_tip50_water_JetEmpty,-1,CS033,1,61,8,0.0,61,some path,0,Jet_Empty,50,-1,IVL_Plate_v3_96cassettes_ABformat_0001,61,ivl_384_flat_v1_0001,3.0
conjugate,13,0.2,1.0,ivl_tip50_water_JetEmpty,-1,CS033,1,62,8,0.0,62,some path,0,Jet_Empty,50,-1,IVL_Plate_v3_96cassettes_ABformat_0001,62,ivl_384_flat_v1_0001,3.0
conjugate,13,0.2,1.0,ivl_tip50_water_JetEmpty,-1,CS033,1,63,8,0.0,63,some path,0,Jet_Empty,50,-1,IVL_Plate_v3_96cassettes_ABformat_0001,63,ivl_384_flat_v1_0001,3.0
conjugate,13,0.2,1.0,ivl_tip50_water_JetEmpty,-1,CS033,1,64,8,0.0,64,some path,0,Jet_Empty,50,-1,IVL_Plate_v3_96cassettes_ABformat_0001,64,ivl_384_flat_v1_0001,3.0
conjugate,13,0.2,1.0,ivl_tip50_water_JetEmpty,-1,CS033,1,65,9,0.0,65,some path,0,Jet_Empty,50,-1,IVL_Plate_v3_96cassettes_ABformat_0001,65,ivl_384_flat_v1_0001,3.0
conjugate,13,0.2,1.0,ivl_tip50_water_JetEmpty,-1,CS033,1,66,9,0.0,66,some path,0,Jet_Empty,50,-1,IVL_Plate_v3_96cassettes_ABformat_0001,66,ivl_384_flat_v1_0001,3.0
conjugate,13,0.2,1.0,ivl_tip50_water_JetEmpty,-1,CS033,1,67,9,0.0,67,some path,0,Jet_Empty,50,-1,IVL_Plate_v3_96cassettes_ABformat_0001,67,ivl_384_flat_v1_0001,3.0
conjugate,13,0.2,1.0,ivl_tip50_water_JetEmpty,-1,CS033,1,68,9,0.0,68,some path,0,Jet_Empty,50,-1,IVL_Plate_v3_96cassettes_ABformat_0001,68,ivl_384_flat_v1_0001,3.0
conjugate,13,0.2,1.0,ivl_tip50_water_JetEmpty,-1,CS033,1,69,9,0.0,69,some path,0,Jet_Empty,50,-1,IVL_Plate_v3_96cassettes_ABformat_0001,69,ivl_384_flat_v1_0001,3.0
conjugate,13,0.2,1.0,ivl_tip50_water_JetEmpty,-1,CS033,1,70,9,0.0,70,some path,0,Jet_Empty,50,-1,IVL_Plate_v3_96cassettes_ABformat_0001,70,ivl_384_flat_v1_0001,3.0
conjugate,13,0.2,1.0,ivl_tip50_water_JetEmpty,-1,CS033,1,71,9,0.0,71,some path,0,Jet_Empty,50,-1,IVL_Plate_v3_96cassettes_ABformat_0001,71,ivl_384_flat_v1_0001,3.0
conjugate,13,0.2,1.0,ivl_tip50_water_JetEmpty,-1,CS033,1,72,9,0.0,72,some path,0,Jet_Empty,50,-1,IVL_Plate_v3_96cassettes_ABformat_0001,72,ivl_384_flat_v1_0001,3.0
conjugate,13,0.2,1.0,ivl_tip50_water_JetEmpty,-1,CS031,1,73,10,0.0,73,some path,0,Jet_Empty,50,-1,IVL_Plate_v3_96cassettes_ABformat_0001,73,ivl_384_flat_v1_0001,1.0
conjugate,13,0.2,1.0,ivl_tip50_water_JetEmpty,-1,CS031,1,74,10,0.0,74,some path,0,Jet_Empty,50,-1,IVL_Plate_v3_96cassettes_ABformat_0001,74,ivl_384_flat_v1_0001,1.0
conjugate,13,0.2,1.0,ivl_tip50_water_JetEmpty,-1,CS031,1,75,10,0.0,75,some path,0,Jet_Empty,50,-1,IVL_Plate_v3_96cassettes_ABformat_0001,75,ivl_384_flat_v1_0001,1.0
conjugate,13,0.2,1.0,ivl_tip50_water_JetEmpty,-1,CS031,1,76,10,0.0,76,some path,0,Jet_Empty,50,-1,IVL_Plate_v3_96cassettes_ABformat_0001,76,ivl_384_flat_v1_0001,1.0
conjugate,13,0.2,1.0,ivl_tip50_water_JetEmpty,-1,CS031,1,77,10,0.0,77,some path,0,Jet_Empty,50,-1,IVL_Plate_v3_96cassettes_ABformat_0001,77,ivl_384_flat_v1_0001,1.0
conjugate,13,0.2,1.0,ivl_tip50_water_JetEmpty,-1,CS031,1,78,10,0.0,78,some path,0,Jet_Empty,50,-1,IVL_Plate_v3_96cassettes_ABformat_0001,78,ivl_384_flat_v1_0001,1.0
conjugate,13,0.2,1.0,ivl_tip50_water_JetEmpty,-1,CS031,1,79,10,0.0,79,some path,0,Jet_Empty,50,-1,IVL_Plate_v3_96cassettes_ABformat_0001,79,ivl_384_flat_v1_0001,1.0
conjugate,13,0.2,1.0,ivl_tip50_water_JetEmpty,-1,CS031,1,80,10,0.0,80,some path,0,Jet_Empty,50,-1,IVL_Plate_v3_96cassettes_ABformat_0001,80,ivl_384_flat_v1_0001,1.0
conjugate,13,0.2,1.0,ivl_tip50_water_JetEmpty,-1,CS031,1,81,11,0.0,81,some path,0,Jet_Empty,50,-1,IVL_Plate_v3_96cassettes_ABformat_0001,81,ivl_384_flat_v1_0001,1.0
conjugate,13,0.2,1.0,ivl_tip50_water_JetEmpty,-1,CS031,1,82,11,0.0,82,some path,0,Jet_Empty,50,-1,IVL_Plate_v3_96cassettes_ABformat_0001,82,ivl_384_flat_v1_0001,1.0
conjugate,13,0.2,1.0,ivl_tip50_water_JetEmpty,-1,CS031,1,83,11,0.0,83,some path,0,Jet_Empty,50,-1,IVL_Plate_v3_96cassettes_ABformat_0001,83,ivl_384_flat_v1_0001,1.0
conjugate,13,0.2,1.0,ivl_tip50_water_JetEmpty,-1,CS031,1,84,11,0.0,84,some path,0,Jet_Empty,50,-1,IVL_Plate_v3_96cassettes_ABformat_0001,84,ivl_384_flat_v1_0001,1.0
conjugate,13,0.2,1.0,ivl_tip50_water_JetEmpty,-1,CS033,1,85,11,0.0,85,some path,0,Jet_Empty,50,-1,IVL_Plate_v3_96cassettes_ABformat_0001,85,ivl_384_flat_v1_0001,3.0
conjugate,13,0.2,1.0,ivl_tip50_water_JetEmpty,-1,CS033,1,86,11,0.0,86,some path,0,Jet_Empty,50,-1,IVL_Plate_v3_96cassettes_ABformat_0001,86,ivl_384_flat_v1_0001,3.0
conjugate,13,0.2,1.0,ivl_tip50_water_JetEmpty,-1,CS033,1,87,11,0.0,87,some path,0,Jet_Empty,50,-1,IVL_Plate_v3_96cassettes_ABformat_0001,87,ivl_384_flat_v1_0001,3.0
conjugate,13,0.2,1.0,ivl_tip50_water_JetEmpty,-1,CS033,1,88,11,0.0,88,some path,0,Jet_Empty,50,-1,IVL_Plate_v3_96cassettes_ABformat_0001,88,ivl_384_flat_v1_0001,3.0
conjugate,13,0.2,1.0,ivl_tip50_water_JetEmpty,-1,CS033,1,89,12,0.0,89,some path,0,Jet_Empty,50,-1,IVL_Plate_v3_96cassettes_ABformat_0001,89,ivl_384_flat_v1_0001,3.0
conjugate,13,0.2,1.0,ivl_tip50_water_JetEmpty,-1,CS033,1,90,12,0.0,90,some path,0,Jet_Empty,50,-1,IVL_Plate_v3_96cassettes_ABformat_0001,90,ivl_384_flat_v1_0001,3.0
conjugate,13,0.2,1.0,ivl_tip50_water_JetEmpty,-1,CS033,1,91,12,0.0,91,some path,0,Jet_Empty,50,-1,IVL_Plate_v3_96cassettes_ABformat_0001,91,ivl_384_flat_v1_0001,3.0
conjugate,13,0.2,1.0,ivl_tip50_water_JetEmpty,-1,CS033,1,92,12,0.0,92,some path,0,Jet_Empty,50,-1,IVL_Plate_v3_96cassettes_ABformat_0001,92,ivl_384_flat_v1_0001,3.0
conjugate,13,0.2,1.0,ivl_tip50_water_JetEmpty,-1,CS033,1,93,12,0.0,93,some path,0,Jet_Empty,50,-1,IVL_Plate_v3_96cassettes_ABformat_0001,93,ivl_384_flat_v1_0001,3.0
conjugate,13,0.2,1.0,ivl_tip50_water_JetEmpty,-1,CS033,1,94,12,0.0,94,some path,0,Jet_Empty,50,-1,IVL_Plate_v3_96cassettes_ABformat_0001,94,ivl_384_flat_v1_0001,3.0
conjugate,13,0.2,1.0,ivl_tip50_water_JetEmpty,-1,CS033,1,95,12,0.0,95,some path,0,Jet_Empty,50,-1,IVL_Plate_v3_96cassettes_ABformat_0001,95,ivl_384_flat_v1_0001,3.0
conjugate,13,0.2,1.0,ivl_tip50_water_JetEmpty,-1,CS033,1,96,12,0.0,96,some path,0,Jet_Empty,50,-1,IVL_Plate_v3_96cassettes_ABformat_0001,96,ivl_384_flat_v1_0001,3.0
sample,0,1.0,75.0,ivl_tip300_pbst_JetEmpty,1200,ABI-131-N1,2,1,13,0.0,1,some path,0,Jet_Empty,300,-1,IVL_Plate_v3_96cassettes_ABformat_0001,1,ivl_96_dw_v1_0001,1.0
sample,0,1.0,75.0,ivl_tip300_pbst_JetEmpty,1200,ABI-131-P1,2,2,13,0.0,2,some path,0,Jet_Empty,300,-1,IVL_Plate_v3_96cassettes_ABformat_0001,2,ivl_96_dw_v1_0001,2.0
sample,0,1.0,75.0,ivl_tip300_pbst_JetEmpty,1200,D001-N1,2,3,13,0.0,3,some path,0,Jet_Empty,300,-1,IVL_Plate_v3_96cassettes_ABformat_0001,3,ivl_96_dw_v1_0001,3.0
sample,0,1.0,75.0,ivl_tip300_pbst_JetEmpty,1200,D001-P1,2,4,13,0.0,4,some path,0,Jet_Empty,300,-1,IVL_Plate_v3_96cassettes_ABformat_0001,4,ivl_96_dw_v1_0001,4.0
sample,0,1.0,75.0,ivl_tip300_pbst_JetEmpty,1200,D002-N1,2,5,13,0.0,5,some path,0,Jet_Empty,300,-1,IVL_Plate_v3_96cassettes_ABformat_0001,5,ivl_96_dw_v1_0001,5.0
sample,0,1.0,75.0,ivl_tip300_pbst_JetEmpty,1200,D002-P1,2,6,13,0.0,6,some path,0,Jet_Empty,300,-1,IVL_Plate_v3_96cassettes_ABformat_0001,6,ivl_96_dw_v1_0001,6.0
sample,0,1.0,75.0,ivl_tip300_pbst_JetEmpty,1200,D003-N1,2,7,13,0.0,7,some path,0,Jet_Empty,300,-1,IVL_Plate_v3_96cassettes_ABformat_0001,7,ivl_96_dw_v1_0001,7.0
sample,0,1.0,75.0,ivl_tip300_pbst_JetEmpty,1200,D003-P1,2,8,13,0.0,8,some path,0,Jet_Empty,300,-1,IVL_Plate_v3_96cassettes_ABformat_0001,8,ivl_96_dw_v1_0001,8.0
sample,0,1.0,75.0,ivl_tip300_pbst_JetEmpty,1200,D004-N1,2,9,14,0.0,9,some path,0,Jet_Empty,300,-1,IVL_Plate_v3_96cassettes_ABformat_0001,9,ivl_96_dw_v1_0001,9.0
sample,0,1.0,75.0,ivl_tip300_pbst_JetEmpty,1200,D004-P1,2,10,14,0.0,10,some path,0,Jet_Empty,300,-1,IVL_Plate_v3_96cassettes_ABformat_0001,10,ivl_96_dw_v1_0001,10.0
sample,0,1.0,75.0,ivl_tip300_pbst_JetEmpty,1200,R007-N1,2,11,14,0.0,11,some path,0,Jet_Empty,300,-1,IVL_Plate_v3_96cassettes_ABformat_0001,11,ivl_96_dw_v1_0001,11.0
sample,0,1.0,75.0,ivl_tip300_pbst_JetEmpty,1200,R007-P1,2,12,14,0.0,12,some path,0,Jet_Empty,300,-1,IVL_Plate_v3_96cassettes_ABformat_0001,12,ivl_96_dw_v1_0001,12.0
sample,0,1.0,75.0,ivl_tip300_pbst_JetEmpty,1200,ABI-131-N1,2,13,14,0.0,13,some path,0,Jet_Empty,300,-1,IVL_Plate_v3_96cassettes_ABformat_0001,13,ivl_96_dw_v1_0001,1.0
sample,0,1.0,75.0,ivl_tip300_pbst_JetEmpty,1200,ABI-131-P1,2,14,14,0.0,14,some path,0,Jet_Empty,300,-1,IVL_Plate_v3_96cassettes_ABformat_0001,14,ivl_96_dw_v1_0001,2.0
sample,0,1.0,75.0,ivl_tip300_pbst_JetEmpty,1200,D001-N1,2,15,14,0.0,15,some path,0,Jet_Empty,300,-1,IVL_Plate_v3_96cassettes_ABformat_0001,15,ivl_96_dw_v1_0001,3.0
sample,0,1.0,75.0,ivl_tip300_pbst_JetEmpty,1200,D001-P1,2,16,14,0.0,16,some path,0,Jet_Empty,300,-1,IVL_Plate_v3_96cassettes_ABformat_0001,16,ivl_96_dw_v1_0001,4.0
sample,0,1.0,75.0,ivl_tip300_pbst_JetEmpty,1200,D002-N1,2,17,15,0.0,17,some path,0,Jet_Empty,300,-1,IVL_Plate_v3_96cassettes_ABformat_0001,17,ivl_96_dw_v1_0001,5.0
sample,0,1.0,75.0,ivl_tip300_pbst_JetEmpty,1200,D002-P1,2,18,15,0.0,18,some path,0,Jet_Empty,300,-1,IVL_Plate_v3_96cassettes_ABformat_0001,18,ivl_96_dw_v1_0001,6.0
sample,0,1.0,75.0,ivl_tip300_pbst_JetEmpty,1200,D003-N1,2,19,15,0.0,19,some path,0,Jet_Empty,300,-1,IVL_Plate_v3_96cassettes_ABformat_0001,19,ivl_96_dw_v1_0001,7.0
sample,0,1.0,75.0,ivl_tip300_pbst_JetEmpty,1200,D003-P1,2,20,15,0.0,20,some path,0,Jet_Empty,300,-1,IVL_Plate_v3_96cassettes_ABformat_0001,20,ivl_96_dw_v1_0001,8.0
sample,0,1.0,75.0,ivl_tip300_pbst_JetEmpty,1200,D004-N1,2,21,15,0.0,21,some path,0,Jet_Empty,300,-1,IVL_Plate_v3_96cassettes_ABformat_0001,21,ivl_96_dw_v1_0001,9.0
sample,0,1.0,75.0,ivl_tip300_pbst_JetEmpty,1200,D004-P1,2,22,15,0.0,22,some path,0,Jet_Empty,300,-1,IVL_Plate_v3_96cassettes_ABformat_0001,22,ivl_96_dw_v1_0001,10.0
sample,0,1.0,75.0,ivl_tip300_pbst_JetEmpty,1200,R007-N1,2,23,15,0.0,23,some path,0,Jet_Empty,300,-1,IVL_Plate_v3_96cassettes_ABformat_0001,23,ivl_96_dw_v1_0001,11.0
